zoneid,areatype05,areatype10,areatype15,areatype20,areatype30,areatype35,areatype40,ciacre05,ciacre10,ciacre15,ciacre20,ciacre30,ciacre35,ciacre40,resacre05,resacre10,resacre15,resacre20,resacre30,resacre35,resacre40,sfdu05,sfdu10,sfdu15,sfdu20,sfdu30,sfdu35,sfdu40,mfdu05,mfdu10,mfdu15,mfdu20,mfdu30,mfdu35,mfdu40,terminal05,terminal10,terminal15,terminal20,terminal30,terminal35,terminal40,oprkcst05,oprkcst10,oprkcst15,oprkcst20,oprkcst30,oprkcst35,oprkcst40,prkcst05,prkcst10,prkcst15,prkcst20,prkcst30,prkcst35,prkcst40,FID
627,4,4,4,4,4,4,4,42,42,42,42,42,42,42,289,300,300,300,306.7583,306.7583,311.08197,1297,1436,1436,1436,1436,1436,1568,291,331,331,331,949,949,1312,1.29432,1.2787,1.29368,1.2988,1.39282,1.38635,1.45372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758
628,4,4,4,4,4,4,4,103,103,103,103,103,103,103,783,822,822,822,822,822,822,1333,1474,1474,1474,1474,1501,1501,34,37,37,37,37,37,37,1.01544,1.00339,1.00393,1.01115,1.01415,1.01569,1.01667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759
629,4,4,4,4,4,4,4,52,52,52,52,52,52,52,569,569,569,569,569,569,569.25305,1542,1528,1528,1528,1528,1558,1565,196,198,198,198,198,198,198,1.06877,1.06401,1.07275,1.07816,1.08761,1.09083,1.09342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760
630,3,3,3,3,3,3,3,31,31,31,31,31,31,31,369,369,369,369,369,369,369,1864,1972,1972,1972,1972,1972,1972,308,335,335,335,335,335,335,1.29954,1.30794,1.32191,1.33799,1.35973,1.36295,1.36617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761
631,4,4,4,4,4,4,4,24,24,24,24,24,24,24,174,171,171,171,171,171,171,1103,1055,1055,1055,1055,1055,1055,318,317,317,317,317,317,317,1.45752,1.372,1.41044,1.42259,1.45116,1.46015,1.4697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762
632,4,4,4,4,4,4,4,96,96,96,96,96,96,96,247,247,247,247,247.63783,247.63783,247.63783,1060,1125,1125,1125,1138,1138,1138,459,604,604,604,604,604,604,1.24928,1.32202,1.34567,1.36865,1.40035,1.41115,1.41764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763
633,4,4,4,4,4,4,4,101,101,101,101,101,101,101,376,376,376,376,376,376,376,1795,1846,1846,1846,1850,1850,1850,546,574,574,574,574,574,574,1.33832,1.29952,1.31683,1.33399,1.35375,1.3554,1.3562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764
634,4,4,4,4,4,4,4,70,70,70,70,70,70,70,206,206,206,206,209.77788,209.99373,209.99373,1127,1102,1102,1102,1203,1236,1236,425,418,418,418,418,418,418,1.43218,1.40456,1.41681,1.43094,1.47826,1.49361,1.49799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765
635,4,4,4,4,4,4,4,54,54,54,54,54,54,54,189,189,189,189,189.41243,189.41243,189.62184,935,1005,1005,1005,1005,1005,1005,32,35,35,35,69,69,82,1.25935,1.29469,1.31345,1.32002,1.34544,1.34607,1.34646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766
636,4,4,4,4,4,4,4,52,52,52,52,52,52,52,286,286,286,286,286,286,286,1333,1330,1330,1330,1330,1330,1330,20,20,20,20,20,20,20,1.24315,1.2842,1.30226,1.32367,1.35428,1.36165,1.36818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767
637,4,4,4,4,4,4,4,22,22,22,22,22,22,22,1266,1269,1269,1269,1269,1269,1269,1446,1526,1526,1526,1526,1526,1526,7,8,8,8,8,8,8,0.96638,0.97487,0.97951,0.9811,0.98482,0.98522,0.98652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768
638,4,4,4,4,4,4,4,30,30,30,30,30,30,30,206,206,206,206,206,206.1283,206.1283,1173,1205,1205,1205,1205,1209,1209,73,76,76,76,76,76,76,1.36828,1.38167,1.40742,1.41663,1.44897,1.45965,1.46732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769
639,4,4,4,4,4,4,4,63,63,63,63,63,63,63,182,182,182,182,182,182,182,1097,1011,1011,1011,1011,1011,1011,303,286,286,286,286,286,286,1.46102,1.42152,1.43456,1.45807,1.48818,1.49767,1.50258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770
640,4,4,4,4,4,4,4,39,39,39,39,39,39,39,154,154,154,154,154,154,154,839,878,878,878,879,879,879,17,17,17,17,17,17,17,1.29249,1.25454,1.28372,1.29702,1.32678,1.33292,1.34204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771
641,4,4,4,4,4,4,4,87,87,87,87,87,87,87,165,165,165,165,165,165,165,889,881,881,881,881,881,881,0,0,0,0,0,0,0,1.25437,1.2944,1.34537,1.3517,1.38329,1.39446,1.40373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772
642,4,4,4,4,4,4,4,9,9,9,9,9,9,9,850,860,860,860,860,860,860,926,1011,1011,1011,1011,1030,1030,63,72,72,72,72,72,72,0.96911,0.97875,0.98407,0.98809,0.99224,0.99518,0.99592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773
643,4,4,4,4,4,4,4,23,23,23,23,23,23,23,176,176,176,176,176,176,176,1039,1020,1020,1020,1020,1020,1020,12,11,11,11,11,11,11,1.30232,1.28938,1.30901,1.32777,1.33878,1.34322,1.34486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774
644,4,4,4,4,4,4,4,53,58,58,58,58,58,58,177,180,180,180,180,180,180,1030,1099,1099,1099,1099,1099,1099,10,10,10,10,10,10,10,1.32587,1.32922,1.35682,1.38178,1.40696,1.41702,1.42478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775
645,4,4,4,4,4,4,4,18,18,18,18,18,18,18,270,270,270,270,270,270,270,1191,1198,1198,1198,1199,1199,1199,8,9,9,9,9,9,9,1.23795,1.24898,1.28368,1.29214,1.32234,1.33224,1.34127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776
646,4,4,4,4,4,4,4,33,33,33,33,33,33,33,165,165,165,165,165,165,165,922,895,895,895,895,895,895,14,12,12,12,12,12,12,1.2636,1.23325,1.25831,1.26634,1.29066,1.29829,1.30714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777
647,4,4,4,4,4,4,4,1,1,1,1,1,1,1,322,322,322,322,322,322,322,1328,1284,1284,1284,1284,1284,1284,11,10,10,10,10,10,10,1.1654,1.20488,1.22207,1.23672,1.25067,1.25615,1.2608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778
648,4,4,4,4,4,4,4,5,6,6,6,6,6,6,231,377,377,377,377,377,377,908,1759,1759,1759,1759,1759,1868,1,0,0,0,0,0,0,1.17135,1.24936,1.26471,1.28251,1.28587,1.28469,1.30049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779
649,4,4,4,4,4,4,4,57,57,57,57,57,57,57,194,194,194,194,194,194,194,1182,1150,1150,1150,1150,1150,1150,5,6,6,6,6,6,6,1.3662,1.30104,1.33487,1.3491,1.37879,1.38919,1.40031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780
650,4,4,4,4,4,4,4,29,29,29,29,29,29,29,341,347,347,347,347,347,347,1332,1355,1355,1355,1355,1355,1355,616,643,643,634,634,634,634,1.34115,1.32012,1.34884,1.35601,1.37746,1.38072,1.38378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781
782,4,4,4,4,4,4,4,79,82,82,82,82,82,82,473,481.06281,481.06281,481.06281,481.06281,481.06281,481.06281,1917,1907,1907,1907,1907,1907,1907,605,843,843,843,843,843,843,1.1576,1.15476,1.16374,1.17147,1.18129,1.18333,1.18513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782
783,4,4,4,4,4,4,4,20,20,20,20,20,20,20,176,189,189,189,189,189,210.5387,523,626,626,626,626,626,1226,534,94,94,94,94,94,94,1.17588,1.17836,1.18489,1.19039,1.19647,1.19742,1.19449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783
784,4,4,4,4,4,4,4,106,106,106,106,106,106,106,383,385,385,385,385,386.71255,386.71255,1559,1562,1562,1562,1562,1600,1600,314,319,319,319,319,319,319,1.18348,1.17698,1.18665,1.1962,1.20244,1.20485,1.20654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784
785,4,4,4,4,4,4,4,33,35,35,35,35,35,35,344,349,349,349,349,349,349,1551,1365,1365,1365,1365,1365,1365,668,984,984,984,984,984,984,1.2906,1.27842,1.29609,1.30668,1.31905,1.32093,1.32377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785
786,4,4,4,4,4,4,4,7,7,7,7,7,7,7,254,256,256,256,256,256,256,1383,1295,1295,1295,1295,1295,1295,69,178,178,178,181,181,181,1.23873,1.23056,1.24401,1.25171,1.25752,1.26059,1.26323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786
787,4,4,4,4,4,4,4,11,12,12,12,12,12,12,418,423,423,423,423,424.39365,424.39365,1858,1333,1333,1333,1333,1333,1333,500,1070,1070,1070,1070,1122,1122,1.22871,1.23133,1.24177,1.253,1.2585,1.26262,1.26534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787
788,4,4,4,4,4,4,4,4,4,4,4,4,4,4,388,406,406,406,406,406,406,1552,1646,1646,1646,1646,1646,2117,256,177,177,177,177,177,177,1.20063,1.17056,1.18206,1.18933,1.19594,1.19611,1.2644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788
789,4,4,4,4,4,4,4,4,4,4,4,4,4,4,270,270,270,270,270,270,270,1430,1427,1427,1427,1425,1425,1425,28,51,51,51,60,60,60,1.23799,1.23783,1.25475,1.25836,1.26998,1.27346,1.27863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789
790,4,4,4,4,4,4,4,4,4,4,4,4,4,4,450,514,514,514,514,514,514,1381,1686,1686,1686,1686,1686,1686,59,2,2,2,2,2,2,1.12108,1.12861,1.13377,1.13695,1.14128,1.14202,1.14197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790
791,4,4,4,4,4,4,4,11,11,11,11,11,11,11,127,127,127,127,127,131.82477,131.82477,990,341,341,341,341,405,405,52,672,672,672,672,672,672,1.50102,1.4701,1.50401,1.52547,1.54787,1.55745,1.5684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791
792,4,4,4,4,4,4,4,3,3,3,3,3,3,3,189,188,188,188,188,188,188,1056,1013,1013,1013,1013,1013,1013,11,10,10,10,10,10,10,1.35657,1.26628,1.28116,1.29379,1.30422,1.30854,1.31456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792
793,4,4,4,4,4,4,4,22,22.3366,22.3366,22.3366,22.3366,22.3366,22.3366,201,200,200,200,200,200,200,1116,610,610,610,610,610,610,228,707,707,707,707,707,707,1.36527,1.33392,1.36061,1.37543,1.39505,1.40061,1.40764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793
794,4,4,4,4,4,4,4,25,25,25,25,25,25,25,103,103,103,103,103,103,103,881,866,866,866,866,866,866,10,9,9,9,9,9,9,1.40497,1.52899,1.56193,1.58111,1.59426,1.59372,1.59037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794
795,4,4,4,4,4,4,4,144,146,146,146,146,146,146,152,151,151,151,151,151,151,583,748,748,748,748,748,748,325,173,173,173,173,173,173,1.28734,1.26267,1.27541,1.32698,1.36049,1.37228,1.38064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795
796,4,4,4,4,4,4,4,387,388.60098,388.60098,388.60098,388.60098,388.60098,388.60098,375,373,373,373,373,373.51031,373.51031,1838,1834,1834,1834,1834,1837,1837,99,17,17,17,17,17,17,1.28609,1.30111,1.31339,1.3691,1.40269,1.41306,1.42118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796
797,4,4,4,4,4,4,4,654,654,654,654,654,654,654,358,355,355,355,355,355,356.11694,1558,1626,1626,1626,1626,1626,1652,610,404,404,404,404,404,404,1.34455,1.30495,1.31267,1.38582,1.44378,1.46477,1.48235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797
798,4,4,4,4,4,4,4,11,12,12,12,12,12,12,276,288,288,288,288,288,288,775,811,811,811,811,811,811,856,173,173,173,173,173,173,1.28263,1.22012,1.21986,1.23503,1.23457,1.23011,1.22793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798
799,4,4,4,4,4,4,4,20,20,20,20,20,20,20,302,307,307.79675,307.79675,307.79675,307.79675,307.79675,1436,1624,1624,1624,1622,1622,1622,261,31,76,76,87,90,90,1.2157,1.21135,1.22555,1.23003,1.23498,1.23458,1.23469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799
800,4,4,4,4,4,4,4,82,82,82,82,82,82,82,346,346,346,346,346,346,346,1269,1284,1284,1284,1284,1284,1284,718,735,735,735,735,735,735,1.33532,1.29616,1.2997,1.32664,1.33237,1.32948,1.3266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800
901,3,3,3,3,3,3,3,27,27,27,27,27,27,27,174,174,174,174,174,174,174,1033,1093,1093,1093,1087,1086,1110,707,696,696,696,747,796,837,1.32328,1.30017,1.31115,1.32648,1.35664,1.37479,1.39316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801
902,4,4,4,4,4,4,4,153,153,153,153,153,153,153,143,143,143,143,143,143,143,646,638,638,638,638,638,638,150,132,132,132,132,135,137,1.19266,1.07473,1.08102,1.09108,1.10011,1.10356,1.10649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802
903,4,4,4,4,4,4,4,16,16,16,16,16,16,16,212,212,212,212,212.29778,212.29778,212.38446,1595,1629,1629,1629,1627,1623,1623,187,189,189,189,256,272,286,1.2878,1.31035,1.35008,1.34534,1.38345,1.39402,1.40424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803
904,4,4,4,4,4,4,4,31,31,31,31,31,31,31,221,221,221,221,221.11856,221.11856,221.11856,1389,1451,1451,1451,1445,1453,1464,760,795,795,795,876,887,882,1.41811,1.45453,1.51057,1.51088,1.56685,1.58793,1.60437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804
905,3,3,3,3,3,3,3,30,30,30,30,30,30,30,223,223,223,223,223.54169,223.54169,223.77628,1477,1553,1553,1553,1577,1587,1588,885,922,922,922,1013,1009,1041,1.54646,1.52484,1.52864,1.54585,1.59505,1.60095,1.61549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805
906,3,3,3,3,3,3,3,19,19,19,19,19,19,19,170,171,171,171,171.46021,171.71135,171.71135,1205,1298,1298,1298,1302,1308,1309,897,919,919,919,965,978,986,1.60743,1.65986,1.71598,1.7281,1.791,1.81454,1.83574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806
907,4,4,4,4,4,4,4,50,50,50,50,50,50,50,200,200,202.28752,202.28752,202.52142,202.52142,202.52142,965,1037,1037,1037,1035,1035,1035,166,156,196,196,209,210,212,1.14918,1.15062,1.15183,1.17174,1.17791,1.17852,1.18328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807
908,4,4,4,4,4,4,4,27,27,27,27,27,27,27,185,186,186,186,186.06036,186.06036,186.29472,952,1035,1035,1035,1035,1033,1033,527,483,483,483,525,535,548,1.30535,1.26192,1.28772,1.29687,1.32581,1.33177,1.34132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808
909,4,4,4,4,4,4,4,26,26,26,26,26,26,26,207,207,207,207,207.0907,207.0907,207.0907,1126,1183,1183,1183,1181,1179,1179,264,262,262,262,280,286,287,1.21847,1.21888,1.23745,1.24622,1.26572,1.27028,1.27537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809
910,4,4,4,4,4,4,4,60,60,60,60,60,60,60,357,357,357,357,357.32004,357.41718,357.41718,1750,1864,1864,1864,1864,1864,1864,427,433,433,433,460,470,474,1.21869,1.20522,1.22935,1.23794,1.26317,1.27244,1.27921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810
911,4,4,4,4,4,4,4,90,90,90,90,90,90,90,336,358,358,358,358,358,358,901,951,951,951,951,951,951,20,106,106,106,106,106,106,1.06897,1.07748,1.09128,1.09835,1.11068,1.11491,1.11834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811
912,4,4,4,4,4,4,4,24,27,27,27,27,27,27,631,638,638,638,638,638.52643,639.09308,1728,1872,1872,1872,1872,1875,1878,44,3,3,3,3,3,3,1.05468,1.05996,1.07846,1.08146,1.0945,1.10013,1.10446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812
913,4,4,4,4,4,4,4,50,50,50,50,50,50,50,686,697,697,697,697.35529,697.92975,698.11053,2181,2479,2479,2479,2481,2483,2484,213,56,56,56,56,56,56,1.1653,1.15594,1.18914,1.192,1.20665,1.20943,1.21187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813
914,4,4,4,4,4,4,4,11,11,11,11,11,11,11,684,717,717,717,717,717,717,1670,2346,2346,2346,2346,2346,2346,470,24,24,24,24,24,24,1.05444,1.04279,1.05156,1.05527,1.06146,1.06402,1.06704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814
915,4,4,4,4,4,4,4,28,28,28,28,28,28,28,330,331,331,331,331,331,331,1063,1172,1172,1172,1172,1172,1172,268,173,173,173,173,173,179,1.12685,1.1088,1.1133,1.12743,1.13035,1.12987,1.13009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815
916,4,4,4,4,4,4,4,59,59,59,59,59,59,59,237,237,237,237,237,238.01173,241.46448,1171,1192,1192,1192,1192,1218,1248,182,174,174,174,174,174,174,1.26767,1.31556,1.39671,1.38404,1.42401,1.43728,1.44764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816
917,4,4,4,4,4,4,4,15,15,15,15,15,15,15,279,284,284,284,284,284,284,1607,1686,1686,1686,1686,1686,1686,61,66,66,66,66,66,66,1.33102,1.25703,1.2734,1.28167,1.29072,1.28865,1.28615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817
918,4,4,4,4,4,4,4,32,32,32,32,32,32,32,644,649,649,649,649,649,649.35748,2132,2185,2185,2185,2185,2185,2188,10,4,4,4,4,4,4,1.12892,1.11342,1.12558,1.12998,1.13288,1.13171,1.12997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818
919,5,5,5,5,5,5,5,1,1,1,1,1,1,1,258,258,258,258,258,258,258,640,680,680,680,680,680,680,48,29,29,29,29,29,29,1.03989,1.03336,1.04599,1.04695,1.05623,1.05988,1.06369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819
920,4,4,4,4,4,4,4,8,8,8,8,8,8,8,206,207,207,207,207,207,207,788,811,811,811,811,811,811,16,12,12,12,12,12,12,1.12237,1.11369,1.12212,1.13318,1.14081,1.14244,1.14396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820
921,4,4,4,4,4,4,4,15,15,15,15,15,15,15,117,117,117,117,117.13346,117.46404,117.46404,624,674,674,674,674,674,674,615,582,582,582,600,643,650,1.44195,1.40975,1.44325,1.46172,1.48818,1.50317,1.50991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821
922,4,4,4,4,4,4,4,17,17,17,17,17,17,17,207,207.23436,207.23436,207.23436,213.32416,213.44308,213.44308,1218,1280,1280,1280,1274,1274,1268,754,774,774,774,1484,1498,1509,1.37675,1.3957,1.4073,1.45666,1.6101,1.6259,1.64289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822
923,3,3,3,3,3,3,3,22,22,22,22,22,22,22,236,237,237,237,237.45834,237.53564,238.65965,1361,1445,1445,1445,1462,1462,1459,1271,1250,1250,1250,1394,1402,1541,1.55362,1.45823,1.48144,1.50308,1.56452,1.57497,1.60239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823
924,3,3,3,3,3,3,3,41,41,41,41,41,41,41,139,137,137,137,138.79213,138.79213,138.93944,1013,1069,1069,1069,1067,1069,1070,914,942,942,942,1197,1222,1268,1.63978,1.78506,1.81593,1.87,1.99435,2.01302,2.03458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824
925,3,3,3,3,3,3,3,82,82,82,82,82,82,82,81,82,87.00744,87.00744,88.88925,88.97019,92.23232,864,1025,1025,1025,992,985,972,946,974,1111,1111,1642,1766,2401,1.94992,1.96658,1.99881,2.02574,2.24487,2.28983,2.51335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825
926,4,4,4,4,4,4,4,347,347,347,347,347,347,347,116,116.20141,121.44244,121.44244,131.16914,134.00197,159.52577,636,817,817,817,734,713,693,658,664,1334,1334,3017,3494,6796,1.4241,1.38781,1.53248,1.51972,1.72269,1.776,2.07935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826
927,2,2,2,2,2,2,2,41,41,41,41,41,41.05817,41.05817,50,51,51,51,51.14922,51.14922,51.14922,348,405,405,405,388,386,383,921,1000,1000,1000,1336,1369,1392,2.3664,2.16566,2.23136,2.29547,2.65629,2.7157,2.78768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827
928,2,2,2,2,2,2,2,26,26,26,26,26,26,26,72,72,72,72,72.37653,72.37653,73.01333,648,635,635,635,614,610,600,795,889,889,889,1010,1016,1184,2.1595,1.99488,2.06094,2.07338,2.175,2.18137,2.2913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828
929,3,3,3,3,3,3,3,2,2,2,2,2,2,2,116,116,116,116,116.1151,116.1151,116.1151,651,723,723,723,714,726,729,591,595,595,595,670,664,665,1.66583,1.64174,1.63592,1.68656,1.76437,1.78254,1.79519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829
930,3,3,3,3,3,3,3,15,15,15,15,15,15,15,81,82,82,82,82,82,82,468,550,550,550,546,544,542,236,240,240,240,247,251,255,1.48303,1.42485,1.48053,1.48212,1.53319,1.55151,1.56886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830
931,3,3,3,3,3,3,3,25,25,25,25,25,25,25,107,107,107,107,107,107,107,517,487,487,487,485,483,481,868,931,931,931,941,944,949,2.07663,1.44572,1.54543,1.59448,1.62765,1.62947,1.89731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831
932,3,3,3,3,3,3,3,1,1,1,1,1,1,1,127,127,127,127,127.11076,127.11076,127.11076,796,793,793,793,798,800,800,571,602,602,602,602,602,602,1.58299,1.49069,1.48996,1.51974,1.54688,1.557,1.56437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832
933,3,3,3,3,3,3,3,91,91,91,91,91,91,91,114,111,111,111,111.36732,111.59557,111.66427,927,979,979,979,961,963,959,1184,1185,1185,1185,1316,1344,1357,1.74253,1.62082,1.62587,1.66697,1.73384,1.75371,1.76498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833
934,2,2,2,2,2,2,2,30,30,30,30,30,30,30,134,132,132,132,132.50751,132.50751,133.40712,486,393,393,393,389,389,389,2372,2575,2575,2575,2641,2645,2724,2.12484,1.88174,1.9456,1.95148,2.01566,2.02364,2.04449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834
935,3,3,3,3,3,3,3,1,1,1,1,1,1,1,99,99,99,99,99,99,99.37003,446,436,436,436,442,440,440,1151,1195,1195,1195,1224,1249,1299,1.69382,1.56821,1.58529,1.60976,1.6478,1.66669,1.68737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835
936,3,3,3,3,3,3,3,5,5,5,5,5,5,5,98,98,98,98,98,98,98,495,446,446,446,444,440,436,994,1056,1056,1056,1064,1071,1086,1.63811,1.55326,1.57176,1.59685,1.61544,1.62552,1.63294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836
937,4,4,4,4,4,4,4,7,7,7,7,7,7,7,177,177,177,177,177.20204,177.20204,177.57091,928,917,917,917,917,917,917,653,662,662,662,683,683,724,1.38199,1.28983,1.3288,1.3301,1.35237,1.35778,1.36914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837
938,4,4,4,4,4,4,4,6,6,6,6,6,6,6,285,286,286,286,286,286,286,1569,1600,1600,1600,1602,1604,1604,43,27,27,27,27,27,27,1.21467,1.19865,1.21858,1.22843,1.24019,1.24325,1.24513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838
939,3,3,3,3,3,3,3,48,48,48,48,48,48,48,117,118,118,118,118.69238,118.82258,118.82258,628,625,625,625,623,623,623,1273,1284,1284,1284,1386,1416,1419,1.59358,1.55034,1.62988,1.63262,1.68298,1.69724,1.7027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839
940,2,2,2,2,2,2,2,20,20,20,20,20,20,20,96,97,97,97,97.17072,97.17072,97.17072,368,342,342,342,342,342,342,1819,1665,1665,1665,1715,1727,1727,1.86515,1.8061,1.87507,1.88388,1.93615,1.94678,1.95117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840
941,2,2,2,2,2,2,2,2,2,2,2,2,2,2,93,93,93,93,93.45915,93.92572,93.92572,281,258,258,258,243,241,239,2369,2324,2324,2324,2448,2491,2497,1.92859,1.80053,1.83776,1.83876,1.87363,1.89134,1.90584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841
942,2,2,2,2,2,2,2,38,38,38,38,38,38,38,32,35,35.31122,35.31122,35.79356,36.28654,36.74569,83,39,39,39,39,39,39,3098,2703,2826,2826,2958,3030,3124,3.2067,2.86187,3.19854,3.13413,3.29543,3.34054,3.36183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842
943,3,3,3,3,3,3,3,6,6,6,6,6,6,6,208,205,205,205,205.11438,205.11438,205.21735,720,687,687,687,685,685,683,1838,1851,1851,1851,1984,1998,2040,1.49195,1.43192,1.48628,1.49088,1.5431,1.55319,1.57067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843
